cd,estimate,sd,q025,q975,pop
GA-08,0.33804145,0.024160115,0.29240212,0.38733765,787859.0
GA-09,0.35911304,0.024706382,0.31231484,0.4093632,828867.0
GA-10,0.35020134,0.024331084,0.30418253,0.40037048,835723.0
GA-11,0.38449234,0.025161386,0.33631915,0.43568778,811649.0
GA-12,0.33116466,0.02394167,0.28619257,0.3802079,786389.0
GA-13,0.29078868,0.023607876,0.24695003,0.33921745,820455.0
GA-14,0.35997745,0.02495178,0.31264806,0.41133362,795540.0
HI-01,0.35972473,0.039479565,0.27868676,0.43531492,788658.0
HI-02,0.38264635,0.038124718,0.3033271,0.45596293,834691.0
IA-01,0.4444668,0.03412375,0.385708,0.5197911,804653.0
IA-02,0.44769362,0.03440621,0.38839203,0.5236144,797275.0
IA-03,0.43987203,0.03388834,0.38231325,0.51503396,837847.0
IA-04,0.43918517,0.034272358,0.38007507,0.5145094,801500.0
ID-01,0.47034705,0.03667142,0.39988425,0.5497349,1033764.0
ID-02,0.47284636,0.036441565,0.40344915,0.55171084,967967.0
IL-01,0.34120283,0.023643179,0.29562622,0.38965237,735217.0
IL-02,0.3274856,0.023677345,0.28214732,0.37619823,732314.0
IL-03,0.35927522,0.023849607,0.31296298,0.408414,732739.0
IL-04,0.31633213,0.024519742,0.26977006,0.36650586,712060.0
IL-05,0.4457666,0.024589425,0.39759976,0.49462986,773670.0
IL-06,0.41788217,0.024212686,0.37010163,0.4664439,764437.0
IL-07,0.3465396,0.023294885,0.30133787,0.3944944,761127.0
IL-08,0.37959927,0.023769377,0.33302978,0.42728075,752540.0
IL-09,0.41765153,0.02396141,0.37047336,0.46543196,740405.0
IL-10,0.40098536,0.023781478,0.35408133,0.44904,749734.0
IL-11,0.40788445,0.023991156,0.36050808,0.4558225,766547.0
IL-12,0.4220344,0.025029516,0.37161577,0.47150433,745851.0
IL-13,0.39085612,0.02350986,0.343872,0.43854126,741856.0
IL-14,0.3820553,0.023732793,0.33548903,0.43055403,766543.0
IL-15,0.42958644,0.025021596,0.37939978,0.47885782,739138.0
IL-16,0.42222676,0.024708869,0.37282404,0.4711671,752718.0
IL-17,0.39002365,0.023690188,0.3426684,0.43788,743467.0
IN-01,0.35088196,0.027866926,0.2930188,0.401168,760476.0
IN-02,0.36805126,0.029100902,0.30779475,0.4211213,751805.0
IN-03,0.3737826,0.029386187,0.31288046,0.42742074,774663.0
IN-04,0.3786794,0.02913617,0.3181748,0.4317624,788977.0
IN-05,0.3972254,0.02950909,0.33583793,0.45075348,791240.0
IN-06,0.3729374,0.029088454,0.31258968,0.42597032,777102.0
IN-07,0.3271606,0.026933106,0.27171287,0.37645933,757175.0
IN-08,0.38865852,0.030062638,0.32599783,0.44336054,758354.0
IN-09,0.39017424,0.029831883,0.3278811,0.44445235,764250.0
KS-01,0.3847915,0.032002665,0.31670547,0.44171882,731411.0
KS-02,0.372628,0.031855058,0.3043874,0.42953917,739200.0
KS-03,0.41610283,0.032780092,0.34524426,0.47412217,754035.0
KS-04,0.37691557,0.031759806,0.3090445,0.43373063,745879.0
KY-01,0.3901506,0.029561132,0.33559734,0.45307493,768405.0
KY-02,0.3880026,0.029370263,0.3336544,0.45020923,775347.0
KY-03,0.36841837,0.027562533,0.31804582,0.42775163,763945.0
KY-04,0.4008032,0.02943557,0.34660062,0.46295094,776110.0
KY-05,0.3905172,0.03026783,0.33418608,0.45399186,772551.0
KY-06,0.39668912,0.028719561,0.34370288,0.45802942,777325.0
LA-01,0.36513716,0.030859793,0.3006868,0.42435688,798550.0
LA-02,0.28465503,0.02792644,0.22807622,0.3390686,736229.0
LA-03,0.3326913,0.030085243,0.2705907,0.3902031,777815.0
LA-04,0.34176788,0.030516064,0.27859133,0.39991114,767411.0
LA-05,0.33155024,0.029824335,0.2698991,0.38846388,763961.0
LA-06,0.28561297,0.028109541,0.22873414,0.33936927,753613.0
MA-01,0.36759692,0.028273936,0.3146337,0.42486832,779946.0
MA-02,0.38981894,0.028644571,0.33601472,0.4470835,801932.0
MA-03,0.3524512,0.027838983,0.29997566,0.4086872,792172.0
MA-04,0.39881405,0.02914522,0.34385315,0.45686704,802351.0
MA-05,0.39509246,0.028831827,0.34067973,0.45279118,790991.0
MA-06,0.4043111,0.028967647,0.3493985,0.46192744,796608.0
MA-07,0.33257976,0.027136069,0.28078565,0.38715568,792910.0
MA-08,0.38951936,0.028503377,0.33545122,0.44641808,785102.0
MA-09,0.4175991,0.029402921,0.36239785,0.4760765,797322.0
MD-01,0.3982341,0.027021758,0.34897187,0.45584962,791828.0
MD-02,0.38827986,0.026481392,0.34085992,0.44500586,783072.0
MD-03,0.39181662,0.026744606,0.34407052,0.44892865,782813.0
MD-04,0.28484952,0.02529443,0.2411415,0.3398476,763408.0
MD-05,0.35179892,0.026313987,0.30512193,0.40907395,805327.0
MD-06,0.3763091,0.026632588,0.32861695,0.4331456,821653.0
MD-07,0.3114932,0.025051903,0.26741222,0.36576703,741555.0
MD-08,0.39495638,0.02677551,0.34800807,0.45219675,773402.0
ME-01,0.42054912,0.036589283,0.35230616,0.4994349,707680.0
ME-02,0.39584175,0.0367475,0.32830355,0.47554907,697214.0
MI-01,0.44876322,0.025604289,0.40093777,0.50164,787656.0
MI-02,0.4303231,0.02587009,0.38214922,0.48369354,789195.0
MI-03,0.41399875,0.02460329,0.36817628,0.46524394,791156.0
MI-04,0.4167181,0.024862388,0.37030664,0.46825793,785326.0
MI-05,0.42457417,0.025642205,0.37678552,0.47811207,775211.0
MI-06,0.4364674,0.025042184,0.3895364,0.48848313,768984.0
MI-07,0.43283728,0.025062514,0.3858666,0.48486128,792603.0
MI-08,0.40684342,0.024919089,0.36058626,0.458496,769274.0
MI-09,0.4326252,0.025582964,0.38481033,0.48548597,782419.0
MI-10,0.40078968,0.024628734,0.35485098,0.4519278,775276.0
MI-11,0.4309699,0.02478491,0.38460925,0.48241833,787152.0
MI-12,0.3524259,0.024641143,0.30601662,0.40385914,751670.0
MI-13,0.33170572,0.024120016,0.28625664,0.38173258,784586.0
MN-01,0.42217368,0.028901488,0.36504957,0.47922754,718068.0
MN-02,0.41564474,0.028574074,0.35885972,0.47203296,745975.0
MN-03,0.42823973,0.028567914,0.37132606,0.48416373,710629.0
MN-04,0.40445846,0.027948076,0.3493201,0.4593322,708457.0
MN-05,0.40113986,0.027700627,0.34665608,0.45603156,707252.0
MN-06,0.42106193,0.029138852,0.3629996,0.47821748,755040.0
MN-07,0.42607027,0.029493326,0.36755002,0.48409605,722404.0
MN-08,0.43228874,0.02931571,0.37398311,0.4897156,727354.0
MO-01,0.3542024,0.024714166,0.3053987,0.40353623,743100.0
MO-02,0.44665116,0.02633443,0.39324456,0.4972785,773870.0
