cd,estimate,sd,q025,q975,pop
MO-03,0.17325304,0.014215555,0.14538305,0.20198722,799866.0
MO-04,0.17233329,0.014332402,0.1444269,0.20139793,784159.0
MO-05,0.19842492,0.016129823,0.16700296,0.2314321,776461.0
MO-06,0.1711478,0.014307889,0.14321998,0.20030035,788849.0
MO-07,0.17202131,0.014282333,0.14392093,0.20094864,802980.0
MO-08,0.16900887,0.014233892,0.14124085,0.1981619,781267.0
MS-01,0.1816897,0.0157482,0.14977287,0.21247107,753742.0
MS-02,0.21390755,0.020237394,0.17394544,0.25431865,694687.0
MS-03,0.18649916,0.01618629,0.15355061,0.21867731,734712.0
MS-04,0.17801426,0.015323255,0.14685151,0.20756212,759792.0
MT-01,0.16604991,0.016077055,0.13724068,0.20398404,579148.0
MT-02,0.16726069,0.016445264,0.13791205,0.20527677,558573.0
NC-01,0.19854748,0.016238725,0.16850583,0.23263884,753452.0
NC-02,0.1956464,0.015343357,0.16690609,0.22849369,790783.0
NC-03,0.18279435,0.014613444,0.15531011,0.2144278,775222.0
NC-04,0.20037237,0.015840555,0.17028609,0.23398443,804331.0
