cd,estimate,sd,q025,q975,pop
PA-10,0.80142874,0.02117366,0.75977176,0.8428047,792544.0
PA-11,0.81255853,0.020462113,0.7720861,0.85168767,781872.0
PA-12,0.7882277,0.021881359,0.74557585,0.8313343,754674.0
PA-13,0.815113,0.02047183,0.7741602,0.85447514,792899.0
PA-14,0.81135666,0.020582886,0.7701582,0.85102195,767341.0
PA-15,0.81453687,0.02039002,0.7738771,0.854111,778819.0
PA-16,0.80992067,0.020592269,0.7690699,0.84927666,758941.0
PA-17,0.79479957,0.021497862,0.75252795,0.83656454,753367.0
RI-01,0.77249634,0.03425123,0.69707435,0.83393705,556794.0
RI-02,0.7732815,0.03415082,0.6977091,0.83466613,556679.0
SC-01,0.82365406,0.024616,0.7786234,0.8736715,797423.0
SC-02,0.8216637,0.024781954,0.7758208,0.87186366,764379.0
SC-03,0.8387807,0.023109978,0.79645485,0.88531625,766744.0
SC-04,0.83337224,0.023694063,0.78985137,0.88114184,810342.0
SC-05,0.83022046,0.023976529,0.7858303,0.8786934,782705.0
SC-06,0.8082525,0.026532363,0.76053846,0.8620936,762971.0
SC-07,0.82552207,0.024582632,0.78022915,0.8750896,794116.0
SD-00,0.79411197,0.0310316,0.730801,0.85381097,924668.0
TN-01,0.8489351,0.019987883,0.8111594,0.8880002,806544.0
TN-02,0.841894,0.020505331,0.8034978,0.8822974,813874.0
TN-03,0.8422814,0.020426774,0.8037552,0.8823967,809822.0
TN-04,0.84644777,0.020072175,0.80843216,0.8855763,826459.0
TN-05,0.8280836,0.021733247,0.78749925,0.870985,835178.0
TN-06,0.84420896,0.020235917,0.80606264,0.8838846,803126.0
TN-07,0.83572006,0.02091929,0.79664797,0.8768117,816221.0
TN-08,0.83173,0.02137638,0.79172385,0.87404203,774949.0
TN-09,0.79272723,0.02660469,0.74226093,0.8450614,749913.0
TX-01,0.8214808,0.015718589,0.7909492,0.85236734,795914.0
TX-02,0.81531745,0.01615184,0.7837758,0.846631,882044.0
TX-03,0.8108489,0.016719181,0.7781115,0.8437195,920586.0
TX-04,0.8196892,0.015975794,0.7884106,0.85123885,874620.0
TX-05,0.8211944,0.01596353,0.7899056,0.85223347,856420.0
TX-06,0.8206783,0.015865186,0.7896634,0.85159004,848544.0
TX-07,0.79979426,0.017562332,0.7650408,0.8348377,770248.0
TX-08,0.81673586,0.016068107,0.78543866,0.84786314,946784.0
TX-09,0.79049,0.018456709,0.75472224,0.8268718,822784.0
TX-10,0.8158351,0.015952745,0.78478646,0.8470471,832966.0
TX-11,0.82449114,0.015962768,0.7932295,0.85532385,801997.0
TX-12,0.82428336,0.0154496115,0.79420996,0.8545276,852228.0
TX-13,0.83082527,0.015201484,0.80104494,0.85999167,799821.0
TX-14,0.82172537,0.01564842,0.7911497,0.8525447,787853.0
TX-15,0.81967676,0.018739466,0.78194433,0.8551543,812529.0
TX-16,0.8089334,0.019389397,0.7705297,0.8458515,784152.0
TX-17,0.81969565,0.015685862,0.78923196,0.85040283,798332.0
TX-18,0.8021814,0.01752689,0.7676227,0.83627826,825562.0
TX-19,0.83010685,0.015539589,0.79923284,0.8600301,787118.0
TX-20,0.8167636,0.017934574,0.78120106,0.851149,766762.0
TX-21,0.80611694,0.016540725,0.7740055,0.83827305,845967.0
TX-22,0.8054699,0.017007768,0.7722945,0.8387543,894651.0
TX-23,0.8192264,0.017298367,0.7848162,0.8523049,805994.0
TX-24,0.81114805,0.016434701,0.77938825,0.84336954,772864.0
TX-25,0.82022166,0.015658367,0.7895814,0.8510479,826400.0
TX-26,0.813218,0.016328301,0.7812971,0.8454135,884673.0
TX-27,0.81988704,0.016748916,0.78641284,0.85229814,794553.0
TX-28,0.8188135,0.01817557,0.78253776,0.8533944,828120.0
TX-29,0.81956846,0.018089738,0.7836087,0.8540698,785766.0
TX-30,0.7890727,0.018318176,0.7537907,0.825369,788933.0
TX-31,0.822794,0.015610841,0.792287,0.85347193,901417.0
TX-32,0.8050337,0.016869968,0.77209085,0.83816177,766035.0
TX-33,0.8173375,0.017267013,0.7830659,0.8503914,790800.0
